query,tweet_url,text,scrape_time,hashtags,year,theme,language,governance_score,cosmic_score
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/Vkare4u/status/1274573824793743360,"Fuschia by Vkare
@Vkare4u
·
Jun 21, 2020
#internationalyogaday @ Noida 
https://
instagram.com/p/CBr27Y3JN5d/
?igshid=93apg4k44hyd
…",1779378098.9227571,['internationalyogaday'],2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/digitalwebL/status/1274563624917442560,"Soniya Pratap Siingh
@digitalwebL
·
Jun 21, 2020
#internationalyogaday #yogdiwas #internationalyogaday2020 #fathersday @ India 
https://
instagram.com/p/CBrySqKDcE1/
?igshid=l43ar3pp8ohb
…",1779378099.013545,"['internationalyogaday', 'yogdiwas', 'internationalyogaday2020', 'fathersday']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/Karanmahto05/status/1274554499634323456,"Karan Mahto
@Karanmahto05
·
Jun 21, 2020
INDIA  #InternationalYogaDay  
@PMOIndia
 
@narendramodi
Quote
RVCJ Media
@RVCJ_FB
·
Jun 21, 2020
#YogaDay",1779378099.096991,"['InternationalYogaDay', 'YogaDay']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/akshaydubeyji/status/1274551095277359104," Akshay Jai Hind 
@akshaydubeyji
·
Jun 21, 2020
#internationalyogaday @ Shadora 
https://
instagram.com/p/CBrsmBdHNhh/
?igshid=1qiwq0gcehwqe
…",1779378102.885279,['internationalyogaday'],2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/anjuinsan557/status/1274541751701778432,"Anju Insan
@anjuinsan557
·
Jun 21, 2020
#InternationalYogaDay
#Internationalyogaday2020
#MyLifeMyYoga -
@Gurmeetramrahim
 -
@Dera
 Sacha Sauda",1779378106.905775,"['InternationalYogaDay', 'Internationalyogaday2020', 'MyLifeMyYoga']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/OverseasAkshaj/status/1274538695950045185,"Akshaj Overseas
@OverseasAkshaj
·
Jun 21, 2020
#internationalyogaday #2020 #happymind #happylife #peace @ Indore, India 
https://
instagram.com/p/CBrm9STl-ty/
?igshid=18h2sr8hjtip7
…",1779378110.6427462,"['internationalyogaday', '2020', 'happymind', 'happylife', 'peace']",2020.0,governance_global,pt,3,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/Ins10Insan/status/1274528024650637315,"Vijay Singh Insan
@Ins10Insan
·
Jun 21, 2020
#InternationalYogaDay
#Internationalyogaday2020
#MyLifeMyYoga

@dera
 Sacha sauda 

@Gurmeetramrhim",1779378110.738174,"['InternationalYogaDay', 'Internationalyogaday2020', 'MyLifeMyYoga']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/Ins10Insan/status/1274527323639836672,"Vijay Singh Insan
@Ins10Insan
·
Jun 21, 2020
#InternationalYogaDay
#Internationalyogaday2020
#MyLifeMyYoga

@dera
 Sacha sauda 

@gurmeetramrahim",1779378118.138883,"['InternationalYogaDay', 'Internationalyogaday2020', 'MyLifeMyYoga']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/MeenuJain012/status/1274519902766927872,"Meenu Jain
@MeenuJain012
·
Jun 21, 2020
#InternationalYogaDay
#Internationalyogaday2020
#MyLifeMyYoga 
@DeraSacha
 sauda @Gurmeetramrahimji",1779378121.8823192,"['InternationalYogaDay', 'Internationalyogaday2020', 'MyLifeMyYoga']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/shashi_70/status/1274725926731833349,"shashi_70
@shashi_70
·
Jun 22, 2020
Replying to 
@myseion
#InternationalYogaDay  
#Seion 

@myseion
 my favourite asanas 
@ritbit011
 
@hemant7051
 
@kavitabokadia",1779378151.084118,"['InternationalYogaDay', 'Seion']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:pt,https://x.com/pm_tripathi/status/1274494589521494016,"Prashant Tripathi
@pm_tripathi
·
Jun 21, 2020
#InternationalYogaDay2020 #InternationalYogaDay
#IogaemCasa #MyLifeMyYogaBrazil #YogaDay2020 @ São Gabriel da Cachoeira 
https://
instagram.com/p/CBrS5b4h2ahd
LUM74RlNwEIdZdIlQ-wZD9_kLI0/?igshid=x106n5mkxljj
…",1779378175.7056918,"['InternationalYogaDay2020', 'InternationalYogaDay', 'IogaemCasa', 'MyLifeMyYogaBrazil', 'YogaDay2020']",2020.0,governance_global,pt,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:ja,https://x.com/mho__8mrym/status/1274721839239974914,"まふお。
@mho__8mrym
·
Jun 22, 2020
Yoga with Mickey Mouse | #InternationalYogaDay 
https://
youtu.be/e3XB9eHBVAc 
@YouTube
より

ゆるゆるでかわいすぎてめっちゃニッコリしてしまった
あーーーーー！！！！！上海ディズニー行きたいーーーーーーーー！！",1779378211.117106,['InternationalYogaDay'],2020.0,governance_global,ja,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:ja,https://x.com/dreamagic33/status/1274719585254637570,"luxoniq
@dreamagic33
·
Jun 22, 2020
【#DisneyParks 公式YouTube更新】

Yoga with Mickey Mouse | #InternationalYogaDay


https://
youtu.be/e3XB9eHBVAc",1779378211.2935538,"['DisneyParks', 'InternationalYogaDay']",2020.0,governance_global,ja,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:ja,https://x.com/miel1792/status/1274705523430973440,"宝水幸代5/10音楽バーottOu
@miel1792
·
Jun 21, 2020
6月21日
#国際ヨガの日
#ヨガデー
#InternationalYogaDay 
#अंतर्राष्ट्रीययोगदिवस
#InternationalDayOfYoga 
#Internationalyogaday2020 

#今日の宝水さん
宝水幸代5/10音楽バーottOu",1779378211.428504,"['国際ヨガの日', 'ヨガデー', 'InternationalYogaDay', 'अ', 'InternationalDayOfYoga', 'Internationalyogaday2020', '今日の宝水さん']",2020.0,governance_global,ja,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:ja,https://x.com/yuri_nkmra/status/1274700160883322888,"ゆりインドOL系youtuber
@yuri_nkmra
·
Jun 21, 2020
【#youtube 更新】 

6月21日は #国際ヨガの日 
ヨガ大好きなインド人Manish君が《初心者でも出来るヨガ》をご紹介！

▼動画はコチラ

https://
youtu.be/Ersid07bj1o

5つ目のポーズがヤバすぎた…！
ぜひ見てね

#InternationalYogaDay 
#Internationalyogaday2020 #MyLifeMyYoga 
#インドvlog更新
Content warning: Sensitive content
The author labeled this post as containing sensitive content.
Show
インドのマニちゃん｜ ヨガ＆ヒンディー語教師 ♡",1779378211.493655,"['youtube', '国際ヨガの日', 'InternationalYogaDay', 'Internationalyogaday2020', 'MyLifeMyYoga', 'インドvlog更新']",2020.0,governance_global,ja,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:ja,https://x.com/DsTakinoff/status/1274684997710958594,"Yuco 休学1.5年→復学したよ
@DsTakinoff
·
Jun 21, 2020
今日は、#InternationalYogaDay だそうです
これからまりこ様の体幹トレと三点倒立、下半身トレをやってきます

どうぞ、優しい眼差しで見守っていてください",1779378211.619713,['InternationalYogaDay'],2020.0,governance_global,ja,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:ja,https://x.com/midoriSW19/status/1274661086848000000,"Midori Fujisawa共訳『候補者ジェレミー・コービン』岩波書店
@midoriSW19
·
Jun 21, 2020
Replying to 
@midoriSW19
インド・中国軍が国境で衝突（石と棒で）には直接関係ないけど、インド側の兵士はこういう人達ぽい。

#InternationalYogaDay 国際ヨガデー、印中国境警備のインド兵がヒマラヤでヨガ。
Quote
 Payal M/પાયલ મેહતા/ पायल मेहता/ পাযেল মেহতা
@payalmehta100
·
Jun 21, 2020
'Himveers' observing #Internationalyogaday2020 in really tough conditions
@ITBP_official",1779378211.7633688,"['InternationalYogaDay', 'Internationalyogaday2020']",2020.0,governance_global,ja,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:ja,https://x.com/ConsciousPandeY/status/1274623183086170123,"चेतन पाण्डेय
@ConsciousPandeY
·
Jun 21, 2020
Japanese yog: 
Misogiharae (禊祓)

Japanese chant: 
harai tamae kiyome tamae rokkon shōjō (祓い給え清め給え六根清浄)

This phrase asks the kami to wash away the impurity from the six elements that make up the human being, the five senses and the mind.

#InternationalYogaDay",1779378215.881889,['InternationalYogaDay'],2020.0,governance_global,ja,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:ja,https://x.com/kuromichangkyun/status/1274591056517050368,"ⁿᵉᶻᵘ♡̆̈₍ᐢ..ᐢ₎
@kuromichangkyun
·
Jun 21, 2020
denme views x2
#InternationalYogaDay #PlayThis #HappyFathersDay2020 #SolarEclipse2020 Sasuke kpop अंतरराष्ट्रीय योग #ミリオンLIVE一挙放送day14
TwitterrGt Açıldı 部分日食 スキスキ星人  ガルシア
부분일식 函館SS 危険球退場

@OfficialMonstaX
 
@official__wonho",1779378219.584748,"['InternationalYogaDay', 'PlayThis', 'HappyFathersDay2020', 'SolarEclipse2020', 'ミリオンLIVE一挙放送day14']",2020.0,governance_global,ja,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:ja,https://x.com/_Trends24/status/1274584873538371584,"Trends24.in (Trending Topics For You)
@_Trends24
·
Jun 21, 2020
Trending Now - Worldwide:
#InternationalYogaDay
#HappyFathersDay2020
#SolarEclipse2020
#TrumpRallyFail
#CoresLGBTQ
父の日
Sasuke


https://
trends24.in",1779378223.3214238,"['InternationalYogaDay', 'HappyFathersDay2020', 'SolarEclipse2020', 'TrumpRallyFail', 'CoresLGBTQ']",2020.0,governance_global,ja,3,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:ja,https://x.com/Namiutiglass/status/1274566165390438402,"ナミウチ ガラス
@Namiutiglass
·
Jun 21, 2020
Parody account
今日は #国際ヨガデー #InternationalYogaDay  らしい。
おもろい動画 見つけた。こういうアニメもいいよね",1779378226.927812,"['国際ヨガデー', 'InternationalYogaDay']",2020.0,governance_global,ja,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:ja,https://x.com/MHM_in/status/1274542732652867585,"MHM
@MHM_in
·
Jun 21, 2020
国際ヨガデーでインドの大統領もヨガ
#InternationalYogaDay
Quote
ANI
@ANI
·
Jun 21, 2020
Delhi: President Ram Nath Kovind performs yoga today on #InternationalYogaDay",1779378230.402239,"['InternationalYogaDay', 'InternationalYogaDay']",2020.0,governance_global,ja,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:ja,https://x.com/kakiotu/status/1274533198085550080,"かきおつ
@kakiotu
·
Jun 21, 2020
本日はヨガの日らしい #InternationalYogaDay",1779378230.486366,['InternationalYogaDay'],2020.0,governance_global,ja,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:ja,https://x.com/KhareShrirang/status/1274393111049973760,"Shrirang
@KhareShrirang
·
Jun 21, 2020
#InternationalYogaDay #Internationalyogaday2020 Let’s join   for International Yoga Day
अंतर्राष्ट्रीय योग दिवस
Dia internacional del yoga
國際瑜伽日
يوم اليوغا الدولي
சர்வதேச யோகா தினம்
国際ヨガデー
Internationaler Yogatag
יום היוגה הבינלאומי 
https://
youtu.be/312EkFj4_Jw",1779378230.550568,"['InternationalYogaDay', 'Internationalyogaday2020']",2020.0,governance_global,ja,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:ja,https://x.com/EikoooM2/status/1274378758078808066,"EIKO
@EikoooM2
·
Jun 21, 2020
ヨガのライブストリーミング、問題発生ではじまらない\( ˆoˆ )/← #InternationalYogaDay",1779378234.197375,['InternationalYogaDay'],2020.0,governance_global,ja,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:ja,https://x.com/IndianEmbTokyo/status/1274170744742674439,"India in Japanインド大使館
@IndianEmbTokyo
·
Jun 20, 2020
2020年6月21日 日本時間10時半より 
@MoAyush
 インド国アユシュ省主催 #国際ヨガの日2020 祝賀イベントの様子を生配信でご覧いただけます。

https://
youtube.com/user/Doordarsh
anNational
…

#InternationalYogaDay  #平和のヨガ",1779378234.2679858,"['国際ヨガの日2020', 'InternationalYogaDay', '平和のヨガ']",2020.0,governance_global,ja,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:ja,https://x.com/yogasowaka/status/1274257831584100354,"そわか|ヨガとマヤ暦の先生
@yogasowaka
·
Jun 20, 2020
毎年夏至は6月21日は国際ヨガデー、今年はオンラインのイベントもたくさんあるよ。ぜひインド発ヨガで世界と繋がろう 
https://
fasting-yoga-sowaka-health.com/yoga/internati
onalyogaday
…",1779378238.805792,[],2020.0,governance_global,ja,1,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:de,https://x.com/totaberlustig/status/1274770686335168514,"Tot, aber lustig
@totaberlustig
·
Jun 22, 2020
Mein #InternationalYogaDay heute",1779378270.879603,['InternationalYogaDay'],2020.0,governance_global,de,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:de,https://x.com/KalyaYoga/status/1274633474989862913,"Kalya Yoga
@KalyaYoga
·
Jun 21, 2020
Heute ist Internationaler Yoga-Tag!

Der perfekte Tag, um dir was Gutes zu tun! Das kann, muss aber nicht Yoga sein. Was tust du heute, damit es dir gut geht?
⠀
#weltyogatag #internationalyogaday #idy2020 #worldyogaday #yogacharlottenburg #yogaberlin #yogadraußen",1779378271.434518,"['weltyogatag', 'internationalyogaday', 'idy2020', 'worldyogaday', 'yogacharlottenburg', 'yogaberlin', 'yogadraußen']",2020.0,governance_global,de,3,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:de,https://x.com/BrisasMallorca/status/1274628215970172928,"BrisasDelMarMallorca
@BrisasMallorca
·
Jun 21, 2020
Über 170 Länder zelebrieren Heute den Welt-Yoga-Tag.
Um Euch beim Start in den Tag zu helfen, teile ich eins meiner Favoriten Yoga Videos mit Euch. 
Schönen Sonntag!  

https://
loom.ly/SVdEtlg
#BrisasDelMar
#InternationalYogaDay
#WeltYogaTag
#CalaRatjada
youtube.com
Yoga Morgenroutine für Anfänger | Den ganzen Körper Dehnen & Mobili...
Den Tag mit Yoga zu Beginnen ist eine absolute Wohltat für Körper und Geist! Wenn es es mal etwas schneller gehen soll, lade ich dich zu dieser 10 minütigen...",1779378271.763107,"['BrisasDelMar', 'InternationalYogaDay', 'WeltYogaTag', 'CalaRatjada']",2020.0,governance_global,de,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:de,https://x.com/awak_me/status/1274608023441272833,"Integrity
@awak_me
·
Jun 21, 2020
Replying to 
@globaltimesnews
 Modern India 

#InternationalYogaDay
#YogaForAll
#Internationalyogaday2020 
#YogaDay

#SolarEclipse2020 
#SolarEclipsejune2020 

#walletpower 
#WalletCommandoes 

#BoycottMadeInChina 
#ChineseProductsInDustbin 

#IndiaStandWithArmyAndModi",1779378271.978538,"['InternationalYogaDay', 'YogaForAll', 'Internationalyogaday2020', 'YogaDay', 'SolarEclipse2020', 'SolarEclipsejune2020', 'walletpower', 'WalletCommandoes', 'BoycottMadeInChina', 'ChineseProductsInDustbin', 'IndiaStandWithArmyAndModi']",2020.0,governance_global,de,3,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:de,https://x.com/hello_coya/status/1274605972217102337,"Coya
@hello_coya
·
Jun 21, 2020
Was haben Coya und Yoga gemeinsam? Finde es in unserem neusten Blog Artikel heraus! #InternationalYogaDay 
https://
bit.ly/3dd5QHS",1779378275.669133,['InternationalYogaDay'],2020.0,governance_global,de,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:de,https://x.com/PurlifeO/status/1274600606557253637,"purlife_onlinefitness
@PurlifeO
·
Jun 21, 2020
Zum #internationalyogaday laden euch 
http://
xenia.re und linda_purlife zu ihren #Yogakursen auf 
http://
pur-life.de ein. 

Neben #Yoga #yogaeinsteiger #hathayoga #Yogasonnengruß gibt es bei purlife auch Kurse für… 
https://
instagram.com/p/CBsDHB9FmDv/
?igshid=1s5q2yzhkresv
…",1779378275.731209,"['internationalyogaday', 'Yogakursen', 'Yoga', 'yogaeinsteiger', 'hathayoga', 'Yogasonnengruß']",2020.0,governance_global,de,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:de,https://x.com/BPCRetailMysore/status/1274566597294751744,"BPCL Mysore
@BPCRetailMysore
·
Jun 21, 2020
YOGA Day celebrations at BPCL Fuel Stations - BP SIra Mafah, Tumkur,  MysoreReailTerritory 
@BPCLimited
 
@BPCLRetail
 
@8singhi
 
@Sanjeev89917902
 #StayFit #StaySafe #MyLifeMyYoga #InternationalYogaDay",1779378275.790625,"['StayFit', 'StaySafe', 'MyLifeMyYoga', 'InternationalYogaDay']",2020.0,governance_global,de,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:de,https://x.com/subodhgTOI/status/1274523281631166464,"Subodh Ghildiyal
@subodhgTOI
·
Jun 21, 2020
Chief Minister of Chhattisgarh  
@bhupeshbaghel


#InternationalYogaDay",1779378280.453346,['InternationalYogaDay'],2020.0,governance_global,de,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:de,https://x.com/mehtajewellers1/status/1274411096355594242,"MEHTA JEWELLERS
@mehtajewellers1
·
Jun 21, 2020
#internationalyogaday 
#mehtajewellers 
#mehtajewellersrajkot @ Mehta Jewellers Rajkot - Silver Jewellery 
https://
instagram.com/p/CBqs7iNpWae/
?igshid=ruozy5i6g40a
…",1779378284.110176,"['internationalyogaday', 'mehtajewellers', 'mehtajewellersrajkot']",2020.0,governance_global,de,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:de,https://x.com/lndmm1008/status/1274373245760765953,"LNDMM
@lndmm1008
·
Jun 21, 2020
LNDMM Organises Online International Yoga Day  #InternationalYogaDay #YogaDay2020 
@narendramodi
 
@PMOIndia
 
@vijayrupanibjp
 
@moayush
 
@CMOGuj
 
@UrvaMishra
 
@laljishree108
 
@vadtalgadi
 
@officiallndym",1779378284.1739662,"['InternationalYogaDay', 'YogaDay2020']",2020.0,governance_global,de,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:de,https://x.com/DalipReal/status/1274153328671289345,"Dalip Singh दास
@DalipReal
·
Jun 20, 2020
#internationalyogaday#InternationalYogaDay #Internationalyogaday2020 #YogaDay #YogaDay2020 #fitindia #healthyIndia #yoga
 #YogaforStressRelief #StayHome #StayHomeStaySafe #SocialDistancing  
@UNDP_India
 
@UNinIndia
 #MyLifeMyYoga #YogaWithRamdev#MustListen_ 
https://
pscp.tv/w/cbv_hjFwempN
T1ZNcVpnUWR8MVJER2xyWHBFWHF4TDTAZTe3vr17sBOdP7_H6PQrnzzGRsUPWYFaZTPtJC7g
…",1779378287.823827,"['internationalyogaday', 'InternationalYogaDay', 'Internationalyogaday2020', 'YogaDay', 'YogaDay2020', 'fitindia', 'healthyIndia', 'yoga', 'YogaforStressRelief', 'StayHome', 'StayHomeStaySafe', 'SocialDistancing', 'MyLifeMyYoga', 'YogaWithRamdev', 'MustListen_']",2020.0,governance_global,de,2,0
InternationalYogaDay since:2020-06-19 until:2020-06-22 lang:zh,https://x.com/CCTVAsiaPacific/status/1274574960279711745,"CCTV Asia Pacific
@CCTVAsiaPacific
·
Jun 21, 2020
Happy #InternationalYogaDay! Here are 5 easy #yoga poses to manage stress, demonstrated by a master from #India, the birthplace of yoga.

 国际瑜伽日快乐！从 #瑜伽 发源地印度，教你5个简单的瑜伽动作，减压！

by 
@ndtv",1779378322.776662,"['InternationalYogaDay', 'yoga', 'India', '瑜伽']",2020.0,governance_global,zh,2,0
