video_id,in_phase2,in_v1,has_transcript,status,title,channel,upload_date,duration,view_count,source_corpus,uploader,like_count,webpage_url,description,transcript_language,word_count,character_count,transcript_file,transcript_source
aIIEI33EUqI,False,True,False,legacy_only,"15 Minute Super Deep Meditation Music: Relax Mind Body, Inner Peace, Relaxing Music, ☯2563B",Yellow Brick Cinema - Relaxing Music,20151110,901.0,57041695,v1,Yellow Brick Cinema - Relaxing Music,459309.0,https://www.youtube.com/watch?v=aIIEI33EUqI,"Enjoy our latest relaxing music live stream: youtube.com/yellowbrickcinema/live

15 Minute Super Deep Meditation Music: Relax Mind Body, Inner Peace, Relaxing Music, ☯2563B - Our relaxing Meditation Music is perfect for Deepak Chopra meditations, Buddhist meditation, Zen meditation, Mindfulness meditation and Eckhart Tolle meditation. This music is influenced by Japanese meditation music, Indian meditation music, Tibetan music and Shamanic music. Some benefits include cleansing the Chakra, opening the Third Eye and increasing Transcendental meditation skills. The work of Byron Katie, Sedona Method, Silva Method and the Secret highlights the fact that healing can occur through using the mind and being in the “now”. Healing Meditation can be practised using this music for best results.

YellowBrickCinema composes Sleep Music, Study Music and Focus Music, Relaxing Music, Meditation Music (including Tibetan Music and Shamanic Music), Healing Music, Reiki Music, Zen Music, Spa Music and Massage Music, Instrumental Music (including Piano Music, Guitar Music and Flute Music) and Yoga Music. We also produce music videos with Classical Music from composers such as Mozart, Beethoven and Bach.

Our music is popular for the following:

► Sleep Music:
YellowBrickCinema’s Sleep Music is the perfect relaxing music to help you go to relax, go to sleep, and enjoy deep sleep. Our music for sleeping is the best music for stress relief, to reduce insomnia, and encourage dreaming. Our calm music for sleeping uses delta waves and soft instrumental music to help you achieve deep relaxation, and fall asleep. Our relaxing sleep music can be used as background music, meditation music, relaxation music, peaceful music and sleep music. Let the soothing and calming sounds help you enjoy relaxing deep sleep.

Our instrumental music is specially designed to encourage and enhance relaxation, meditation, brain function and concentration, spa and massage therapy, and healing music therapy. In addition, we use binaural beats (Delta Waves, Alpha Waves and Theta Waves) to naturally encourage a state of relaxation which is perfect for concentration, meditation or deep sleep. Our long music playlists are perfect for your daily meditation and relaxation. Our music videos use light, beautiful, calming sounds (some with nature sounds) that leave you feeling refreshed. 

►Study & Focus Music:
YellowBrickCinema’s Study Music & Concentration Music is ideal background music to help you to study, concentrate, focus and work more effectively. We incorporate powerful Alpha Waves that naturally allow your mind to reach a state of focus, perfect for studying for that big test or exam.

► Instrumental Music:
YellowBrickCinema’s Instrumental Music includes guitar music, piano music and flute music. Our instrumental music can be used for relaxation, study, meditation and stress relief. 

► Classical Music:
Yellow Brick Cinema’s Classical Music is ideal for studying, reading, sleeping (for adults and babies) and general relaxation. We’ve compiled only the best quality music from some of the world’s most renowned composers such as Mozart, Beethoven, Vivaldi, Bach, Debussy, Brahms, Handel, Chopin, Schubert, Haydn, Dvorak, Schumann, Tchaikovsky and many more. Enjoy Yellow Brick Cinema’s Classical Music whilst relaxing, studying, working, reading, or falling asleep.

► Spa and Massage Music:
Our light spa music is useful after a long day of work to unwind and relax. The spa music, nature sounds, rain sounds, and easy listening instruments used in these tracks encourage ultimate relaxation. YellowBrickCinema’s music is great for massage therapy, and our music will help you relax your mind and body.

►Reiki & Zen Music:
Our Reiki Music and Zen Music is ideal for Reiki healing sessions, and encouraging a state of Zen. Let the calming, subtle sounds take you to a higher state of consciousness, and allow you to give and receive powerful Reiki vibrations.

►Yoga Music:
Our calming music is useful for yoga for beginners, yoga exercises, yoga chants influenced by Indian songs, African music, and is soothing music which can enable you to go into a yoga trance. If you are familiar with the work of Yogscast, Hare Krishna, Michael Franti, and Keshna be sure to use this. 

#meditation
#meditationmusic
#relaxing
#relaxingmusic
#instrumentalmusic",,,,,none
aIuo_SLGMVc,True,False,False,phase2_missing_transcript,Yoga for Self and Society | International YOGA Day | PSP KALA NILAYAM #Internationalyogaday #yoga,PSP KALA NILAYAM,20240621,206.0,160,phase2,,,,,,,,,none
aJcRd6zIqUw,False,True,True,legacy_only_with_transcript,world yoga day  hindi,CHAITANYA TAPOVAN,20150621,241.0,46,v1,CHAITANYA TAPOVAN,,https://www.youtube.com/watch?v=aJcRd6zIqUw,,,804.0,4350.0,data/transcripts/aJcRd6zIqUw.txt,legacy_archive
aJouQlY2EXA,False,True,True,legacy_only_with_transcript,Oxygen Yoga & Fitness  Runners Health on Novus TV,NovusTV,20160721,208.0,618,v1,NovusTV,3.0,https://www.youtube.com/watch?v=aJouQlY2EXA,"http://www.facebook.com/NVTV4
@novustv - https://twitter.com/#!/novustv
www.novustv.ca

With sunny skies and a beautiful city to run in Michelle Morton gets put through her paces at Oxygen Yoga & Fitness Yaletown on how to stay healthy and on your feet all year long while running.",en-orig,1642.0,8996.0,data/transcripts/aJouQlY2EXA.en-orig.txt,legacy_archive
aJouQlY2EXA,False,True,True,legacy_only_with_transcript,Oxygen Yoga & Fitness  Runners Health on Novus TV,NovusTV,20160721,208.0,618,v1,NovusTV,3.0,https://www.youtube.com/watch?v=aJouQlY2EXA,"http://www.facebook.com/NVTV4
@novustv - https://twitter.com/#!/novustv
www.novustv.ca

With sunny skies and a beautiful city to run in Michelle Morton gets put through her paces at Oxygen Yoga & Fitness Yaletown on how to stay healthy and on your feet all year long while running.",en,1642.0,8996.0,data/transcripts/aJouQlY2EXA.en.txt,legacy_archive
aM0kgKIz9UM,True,False,False,phase2_missing_transcript,What Happens When an Entire Workplace Pauses Together? | International Yoga Day 2026,Zariyaa Festivals,20260520,232.0,9,phase2,,,,,,,,,none
aNtU9ckvUUc,False,True,False,legacy_only,Patanjali Yoga Sutras - 41 | Niyamas: Utilization of Mental Energy,Vedanta Society of Northern California,20160305,3624.0,494,v1,Vedanta Society of Northern California,9.0,https://www.youtube.com/watch?v=aNtU9ckvUUc,"Lecture by Swami Tattwamayananda.  The Chittam, mental reservoir, accumulates tendencies and impressions from all of our previous life cycles.  It is like a lake with many layers.  A great spiritual seeker who has become completely pure will be able to see to the bottom of the lake - the eternal present.  Aparigraha, total independence cleans up the lower layers of the lake.  Becoming indebted to others robs us of spirituality.  Saucha, external purity leads to detachment from physicality.  Internal purity means mastery of the senses and feeling inner completeness.  Santosha means inner transcendental joy even in the midst of scolding or doing unpleasant things.  Tapas leads to physical and mental powers, which must be renounced in order to function.  II.39, II.40, II.41, II.42, II.43",,,,,none
aQ3znaD0cCg,True,False,False,phase2_missing_transcript,Thank You Japan - Celebrating the Success of IDY 2025,"Embassy of India, Tokyo インド大使館、東京",20250625,3325.0,71,phase2,,,,,,,,,none
aRZPKYnfYS0,False,True,True,legacy_only_with_transcript,The Yoga Sutras of Patanjali by PATANJALI read by Various | Full Audio Book,LibriVox Audiobooks,20190329,13060.0,239,v1,LibriVox Audiobooks,3.0,https://www.youtube.com/watch?v=aRZPKYnfYS0,"The Yoga Sutras of Patanjali by PATANJALI (c. 150 BCE - ), translated by  Charles JOHNSTON (1867 - 1931)
Genre(s): Philosophy

Read by: sid, Chiquito Crasto, David Lawrence, Uday Sagar, April Gonzales, KirksVoice in English

Chapters:
00:00:00 - 01 - Introduction to Book 1
00:05:58 - 02 - Book 1
00:44:04 - 03 - Introduction to Book 2
00:47:18 - 04 - Book 2 from 1 to 28
01:10:32 - 05 - Book 2 from 29th to the end
01:34:59 - 06 - Introduction to Book 3
01:41:00 - 07 - Book 3 from 1 to 28
02:09:46 - 08 - Book 3 from 29th to the end
02:46:16 - 09 - Introduction to Book 4
02:49:05 - 10 - Book 4

Yoga sutras by Patanjali is a seminal work in yoga, this book is more about control of mind and the true goal of yoga.  The sutras are extremely brief, and the translation in neat English makes it very easy for people to understand the ancient Sanskrit text.  It starts with the birth and growth of spiritual man through the control of mind.  In all, this is a 'all in one' book for yoga philosophy written by the master himself. (Summary by sidhu177)

More information: http://librivox.org/the-yoga-sutras-of-patanjali/

LibriVox - free public domain audiobooks (https://librivox.org/)",en,93027.0,520233.0,data/transcripts/aRZPKYnfYS0.en.txt,legacy_archive
aRZPKYnfYS0,False,True,True,legacy_only_with_transcript,The Yoga Sutras of Patanjali by PATANJALI read by Various | Full Audio Book,LibriVox Audiobooks,20190329,13060.0,239,v1,LibriVox Audiobooks,3.0,https://www.youtube.com/watch?v=aRZPKYnfYS0,"The Yoga Sutras of Patanjali by PATANJALI (c. 150 BCE - ), translated by  Charles JOHNSTON (1867 - 1931)
Genre(s): Philosophy

Read by: sid, Chiquito Crasto, David Lawrence, Uday Sagar, April Gonzales, KirksVoice in English

Chapters:
00:00:00 - 01 - Introduction to Book 1
00:05:58 - 02 - Book 1
00:44:04 - 03 - Introduction to Book 2
00:47:18 - 04 - Book 2 from 1 to 28
01:10:32 - 05 - Book 2 from 29th to the end
01:34:59 - 06 - Introduction to Book 3
01:41:00 - 07 - Book 3 from 1 to 28
02:09:46 - 08 - Book 3 from 29th to the end
02:46:16 - 09 - Introduction to Book 4
02:49:05 - 10 - Book 4

Yoga sutras by Patanjali is a seminal work in yoga, this book is more about control of mind and the true goal of yoga.  The sutras are extremely brief, and the translation in neat English makes it very easy for people to understand the ancient Sanskrit text.  It starts with the birth and growth of spiritual man through the control of mind.  In all, this is a 'all in one' book for yoga philosophy written by the master himself. (Summary by sidhu177)

More information: http://librivox.org/the-yoga-sutras-of-patanjali/

LibriVox - free public domain audiobooks (https://librivox.org/)",en-orig,93027.0,520233.0,data/transcripts/aRZPKYnfYS0.en-orig.txt,legacy_archive
aTuGRHXZlEM,False,True,False,legacy_only,The essence of Yoga - A theosophical point of view,dicitech,20150929,5371.0,176,v1,dicitech,3.0,https://www.youtube.com/watch?v=aTuGRHXZlEM,Lecture by C.V. K. Maithreya,,,,,none
aa8oTro4zvE,False,True,False,legacy_only,Pasadena Yoga Studio Helps Cancer Patients Heal,CBS LA,20160308,194.0,382,v1,CBS LA,6.0,https://www.youtube.com/watch?v=aa8oTro4zvE,"Every Wednesday at the Yoga House in Pasadena, something special happens - friendships are made; bodies are healed and minds put to rest. Lisa Sigell reports.",,,,,none
acDFS8j7MCs,True,False,False,phase2_missing_transcript,What is the Common Yoga Protocol (CYP)? | International Day of Yoga 2026,Morarji Desai National Institute of Yoga (MDNIY),20260601,155.0,229,phase2,,,,,,,,,none
acHlKJjhxBs,False,True,True,legacy_only_with_transcript,Auf Betreiben Indiens: Heute erster Weltyogatag,euronews (deutsch),20150621,20.0,458,v1,euronews (deutsch),1.0,https://www.youtube.com/watch?v=acHlKJjhxBs,"Zum ersten Mal ""findet heute ein Weltyogatag statt"":http://mea.gov.in/idy.htm.

Indien hatte sich dafür bei den Vereinten Nationen eingesetzt.

Regierungschef Narendra Modi ist selbst ein großer Anhänger des Yoga; das Land hat inzwischen sogar ein eigenes Yogaministerium.

Im Herzen der indischen Hauptstadt Neu-Delhi machten an diesem Tag 37000 Menschen Yoga-Übungen. 

Modi stellte sich in die erste Reihe auf dem Königsboulevard Rajpath. 

Mit ihm beugten und streckten sich auf bunten Matten Tau…
LESEN SIE MEHR: http://de.euronews.com/2015/06/21/auf-betreiben-indiens-heute-erster-weltyogatag

euronews: der meistgesehene Nachrichtensender in Europa.
Abonnieren Sie! http://www.youtube.com/subscription_center?add_user=euronewsde

euronews gibt es in 13 Sprachen: https://www.youtube.com/user/euronewsnetwork/channels

Auf Deutsch:
Internet : http://de.euronews.com
Facebook: https://www.facebook.com/euronews
Twitter: http://twitter.com/euronewsde
Google+: https://plus.google.com/u/0/b/101036888397116664208/113171012041187764998/posts?pageId=101036888397116664208",,117.0,774.0,data/transcripts/acHlKJjhxBs.txt,legacy_archive
acfiSv4S9aY,False,True,True,legacy_only_with_transcript,Yoga for Peace   Nadi  Shuddhi,Isha Malaysia,20150924,637.0,2868,v1,Isha Malaysia,22.0,https://www.youtube.com/watch?v=acfiSv4S9aY,"The Nadi Shuddhi practice cleanses the nadis – the pathways through which pranic energy flows – resulting in a balanced system and psychological wellbeing

Isha Malaysia is offering free yoga workshops in various cities – Kuala Lumpur, Penang, Kuantan, Ipoh, Johor and Seremban. In Kuala Lumpur, an all-day event will be held in White Box, Publika. Book a spot early as spaces are limited.

Bookings and further information:
http://malaysia.ishayoga.org/idy

Official Facebook Page of Isha Malaysia
https://www.facebook.com/ishamalaysia/",en,2671.0,14438.0,data/transcripts/acfiSv4S9aY.en.txt,legacy_archive
acfiSv4S9aY,False,True,True,legacy_only_with_transcript,Yoga for Peace   Nadi  Shuddhi,Isha Malaysia,20150924,637.0,2868,v1,Isha Malaysia,22.0,https://www.youtube.com/watch?v=acfiSv4S9aY,"The Nadi Shuddhi practice cleanses the nadis – the pathways through which pranic energy flows – resulting in a balanced system and psychological wellbeing

Isha Malaysia is offering free yoga workshops in various cities – Kuala Lumpur, Penang, Kuantan, Ipoh, Johor and Seremban. In Kuala Lumpur, an all-day event will be held in White Box, Publika. Book a spot early as spaces are limited.

Bookings and further information:
http://malaysia.ishayoga.org/idy

Official Facebook Page of Isha Malaysia
https://www.facebook.com/ishamalaysia/",en-orig,2671.0,14438.0,data/transcripts/acfiSv4S9aY.en-orig.txt,legacy_archive
ad8IrsK5oTc,False,True,True,legacy_only_with_transcript,Artistic Yoga. Brahma Shree Yoga mandir,Shantharam Vinaya,20160228,752.0,802,v1,Shantharam Vinaya,3.0,https://www.youtube.com/watch?v=ad8IrsK5oTc,,en,244.0,1578.0,data/transcripts/ad8IrsK5oTc.en.txt,legacy_archive
admX6957Epc,False,True,False,legacy_only,Patanjali Yoga Sutramulu-Sadhana Padamu-24,Master E.K Spiritual & Service Mission,20190105,1807.0,1050,v1,Master E.K Spiritual & Service Mission,,https://www.youtube.com/watch?v=admX6957Epc,,,,,,none
ae9s3uSs09A,False,True,False,legacy_only,21 jun 2019 international yoga day on rajpath delhi,Indian Cooking And Health Tips,20190810,16.0,212,v1,Indian Cooking And Health Tips,6.0,https://www.youtube.com/watch?v=ae9s3uSs09A,,,,,,none
agqZWtuol2E,False,True,True,legacy_only_with_transcript,Know Your G.Q: The New Success Metric by Rajesh Setty,Mindvalley Talks,20150423,1638.0,6043,v1,Mindvalley Talks,87.0,https://www.youtube.com/watch?v=agqZWtuol2E,"Unlock your potential with Mindvalley. Start your free 7 day trial https://go.mindvalley.com/JEk8Suyq. Rajesh Setty is a silicon valley entrepreneur, author, and professional speaker and is the latest interview on Vishen’s Consciousness Engineering program. Check out Mindvalley Mentoring for Business to discover mountains of entrepreneurial wisdom and step into your best self EVER right here 👉 https://go.mindvalley.com/26riOkKu


In this insightful talk, Rajesh discusses a term he himself coined, the Gratitude Quotient, which is ""when someone is so compelled by your generosity, your 'gifting' of your strengths, that they want to know how they can help you back... By providing an oversupply of help to others, by truly adding significant value to someone, you can get an oversupply of help for yourself."" 

Watch this video and boost your Generosity Quotient by learning:

1. How to identify your strengths to give value to others.
2. How to understand network dynamics, how to identify people who 3. are ready to help you and identify those who need your help.
4. How to organize yourself to receive high-quality help requests.
5. How to listen right and powerfully.

Rajesh Setty is one of the many extraordinary people Vishen Lakhiani has interviewed on Consciousness Engineering. For just $1, you can discover how to hack your life, upgrade your beliefs and habits, and learn how to be extraordinary in every aspect of your life. 

Click Here to Learn More: http://bit.ly/1HKXErc",,15200.0,76533.0,data/transcripts/agqZWtuol2E.txt,legacy_archive
ahO5rVyXtBw,True,False,False,phase2_missing_transcript,"International Yoga Day -'Yoga for One Earth, One Health' #yogaday #yogaday2025 #yoga #health #world",Vishwashanti Darshan,20250621,51.0,46,phase2,,,,,,,,,none
ahXBJe3GWiQ,False,True,False,legacy_only,Iyengar Yoga & Wellness Retreat at Thermen Bussloo with Asaf Hacmon,Asaf Hacmon,20151118,123.0,1360,v1,Asaf Hacmon,7.0,https://www.youtube.com/watch?v=ahXBJe3GWiQ,"A video diary of our special weekend yoga retreats on Lake Bussloo (Netherlands). Designed for the colder days, every Autumn and Winter (Novembers and Februarys) we spend three days of Iyengar yoga, amazing food, and the remarkable Spa and wellness facilities of The Thermen Bussloo resort.",,,,,none
ak80a2B_oAs,False,True,False,legacy_only,"International Yoga Day, Mykonos 21 June 2016",Yoga Mykonos,20160708,187.0,125,v1,Yoga Mykonos,2.0,https://www.youtube.com/watch?v=ak80a2B_oAs,"Group Sunset Yoga Lesson For Celebrating The  International Yoga Day at Castle Panigirakis, Mykonos, Greece",,,,,none
aoIxsKGu69I,True,False,False,phase2_missing_transcript,International Yoga Day 2025 | Yoga Day theme 2025 | Yoga Day Speech | Why do we celebrate Yoga day,Aspirants Yard,20250620,183.0,713,phase2,,,,,,,,,none
aoMMiEGVz3w,False,True,False,legacy_only,News Live Rajasthan जमारामगढ़ के डगोता स्कूल में मनाया योग दिवस,NEWS LIVE RAJASTHAN,20190621,82.0,108,v1,NEWS LIVE RAJASTHAN,6.0,https://www.youtube.com/watch?v=aoMMiEGVz3w,News Live Rajasthan जमारामगढ़ के डगोता स्कूल में मनाया योग दिवस,,,,,none
